Account_No,Reps,Sets,Time,Exercise_ID
123,6,1,19/08/2017 16:49,4
1239,8,1,19/08/2017 16:49,4
1239,6,1,19/08/2017 16:49,4
1298,6,1,19/08/2017 16:49,4
1697,5,1,19/08/2017 16:49,36
1400,5,1,19/08/2017 16:49,36
1298,5,1,19/08/2017 16:49,36
1300,5,1,19/08/2017 16:49,36
1298,5,1,19/08/2017 16:49,36
1300,8,1,21/08/2017 19:15,10
1391,9,1,21/08/2017 19:15,10
1300,10,1,21/08/2017 19:15,10
1391,10,1,21/08/2017 19:15,44
1200,10,1,21/08/2017 19:15,44
1238,10,1,21/08/2017 19:15,31
1238,10,1,21/08/2017 19:15,31
1300,5,1,22/08/2017 20:19,19
1298,5,1,22/08/2017 20:19,19
1300,7,1,22/08/2017 20:19,19
1300,8,1,22/08/2017 20:19,19
1239,8,1,22/08/2017 20:19,19
1391,8,1,22/08/2017 20:19,19
1298,6,1,22/08/2017 20:19,19
1298,8,1,22/08/2017 20:19,2
1298,8,1,22/08/2017 20:19,2
1237,8,1,22/08/2017 20:19,2
1238,8,1,22/08/2017 20:19,2
1239,8,1,22/08/2017 20:19,2
1400,8,1,22/08/2017 20:19,35
1239,8,1,22/08/2017 20:19,35
1239,5,1,25/08/2017 18:09,4
1300,7,1,25/08/2017 18:09,4
1400,6,1,25/08/2017 18:09,4
1239,6,1,25/08/2017 18:09,4
1237,6,1,25/08/2017 18:09,4
1298,6,1,25/08/2017 18:09,4
1239,6,1,25/08/2017 18:09,4
1238,6,1,25/08/2017 18:09,4
1298,7,1,25/08/2017 18:09,4
1235,12,1,25/08/2017 18:09,5
1298,10,1,25/08/2017 18:09,5
1239,10,1,25/08/2017 18:09,5
1298,9,1,26/08/2017 13:07,10
1400,9,1,26/08/2017 13:07,10
1298,10,1,26/08/2017 13:07,10
1391,8,1,26/08/2017 13:07,10
1238,8,1,26/08/2017 13:07,25
1235,8,1,26/08/2017 13:07,25
1300,8,1,26/08/2017 13:07,25
1238,10,1,26/08/2017 13:07,31
1401,10,1,26/08/2017 13:07,31
1391,10,1,26/08/2017 13:07,31
1400,10,1,26/08/2017 13:07,43
1391,10,1,26/08/2017 13:07,43
1239,5,1,27/08/2017 18:48,1
1239,5,1,27/08/2017 18:48,1
1298,7,1,27/08/2017 18:48,1
1298,8,1,27/08/2017 18:48,1
1298,8,1,27/08/2017 18:48,1
1400,8,1,27/08/2017 18:48,1
1239,7,1,27/08/2017 18:48,1
1235,10,1,27/08/2017 18:48,28
1239,8,1,27/08/2017 18:48,28
1239,10,1,27/08/2017 18:48,28
1238,15,1,27/08/2017 18:48,28
1239,10,1,27/08/2017 18:48,2
1235,6,1,30/08/2017 19:34,4
1237,6,1,30/08/2017 19:34,4
1298,5,1,30/08/2017 19:34,4
1239,5,1,30/08/2017 19:34,4
1400,6,1,30/08/2017 19:34,4
1300,6,1,30/08/2017 19:34,4
1300,12,1,30/08/2017 19:34,20
1238,12,1,30/08/2017 19:34,20
1391,12,1,30/08/2017 19:34,20
1300,14,1,31/08/2017 17:53,10
1239,15,1,31/08/2017 17:53,10
1391,15,1,31/08/2017 17:53,10
1238,15,1,31/08/2017 17:53,10
1298,9,1,31/08/2017 17:53,12
1238,10,1,31/08/2017 17:53,12
1300,10,1,31/08/2017 17:53,12
1298,11,1,31/08/2017 17:53,43
1239,11,1,31/08/2017 17:53,43
1239,11,1,31/08/2017 17:53,43
1237,12,1,31/08/2017 17:53,16
1391,12,1,31/08/2017 17:53,16
1239,12,1,31/08/2017 17:53,16
1238,10,1,01/09/2017 18:24,19
1298,10,1,01/09/2017 18:24,19
1391,7,1,01/09/2017 18:24,19
1238,5,1,01/09/2017 18:24,19
1235,6,1,01/09/2017 18:24,19
1239,8,1,01/09/2017 18:24,19
1298,8,1,01/09/2017 18:24,19
1239,6,1,01/09/2017 18:24,19
1235,6,1,01/09/2017 18:24,19
1238,8,1,01/09/2017 18:24,24
1697,8,1,01/09/2017 18:24,24
1298,6,1,01/09/2017 18:24,48
1391,8,1,01/09/2017 18:24,48
1298,8,1,01/09/2017 18:24,48
1200,8,1,01/09/2017 18:24,48
1298,8,1,01/09/2017 18:24,48
1400,8,1,01/09/2017 18:24,48
1239,8,1,01/09/2017 18:24,48
1239,10,1,03/09/2017 13:38,10
1697,10,1,03/09/2017 13:38,10
1238,10,1,03/09/2017 13:38,10
1239,10,1,03/09/2017 13:38,10
1391,12,1,03/09/2017 13:38,12
1238,12,1,03/09/2017 13:38,12
1239,10,1,03/09/2017 13:38,12
1300,10,1,03/09/2017 13:38,12
1235,10,1,03/09/2017 13:38,31
1235,10,1,03/09/2017 13:38,31
1239,12,1,03/09/2017 13:38,11
1200,10,1,03/09/2017 13:38,11
1300,8,1,03/09/2017 13:38,11
1239,10,1,03/09/2017 13:38,16
1235,10,1,03/09/2017 13:38,16
1400,7,1,04/09/2017 16:17,4
1391,6,1,04/09/2017 16:17,4
1238,6,1,04/09/2017 16:17,4
1298,6,1,04/09/2017 16:17,4
1300,6,1,04/09/2017 16:17,4
1298,6,1,04/09/2017 16:17,4
1300,6,1,04/09/2017 16:17,4
1300,10,1,04/09/2017 16:17,6
1237,12,1,04/09/2017 16:17,6
1298,5,1,04/09/2017 16:17,36
1239,5,1,04/09/2017 16:17,36
1298,5,1,04/09/2017 16:17,36
1391,5,1,04/09/2017 16:17,36
1400,13,1,04/09/2017 16:17,5
1298,10,1,04/09/2017 16:17,5
1238,8,1,04/09/2017 16:17,5
1238,12,1,04/09/2017 16:17,6
1300,11,1,04/09/2017 16:17,6
1298,12,1,04/09/2017 16:17,6
1238,7,1,04/09/2017 16:17,4
1300,6,1,04/09/2017 16:17,4
1300,6,1,04/09/2017 16:17,4
1239,6,1,04/09/2017 16:17,4
1300,6,1,04/09/2017 16:17,4
1298,6,1,04/09/2017 16:17,4
1239,6,1,04/09/2017 16:17,4
1239,10,1,04/09/2017 16:17,6
1239,12,1,04/09/2017 16:17,6
1239,5,1,04/09/2017 16:17,36
1235,5,1,04/09/2017 16:17,36
1300,5,1,04/09/2017 16:17,36
1298,5,1,04/09/2017 16:17,36
1300,13,1,04/09/2017 16:17,5
1235,10,1,04/09/2017 16:17,5
1239,8,1,04/09/2017 16:17,5
1237,12,1,04/09/2017 16:17,6
1298,11,1,04/09/2017 16:17,6
1300,12,1,04/09/2017 16:17,6
1300,5,1,05/09/2017 20:52,1
1239,6,1,05/09/2017 20:52,1
1300,6,1,05/09/2017 20:52,1
1239,8,1,05/09/2017 20:52,1
1237,8,1,05/09/2017 20:52,1
1391,8,1,05/09/2017 20:52,1
1300,8,1,05/09/2017 20:52,1
1391,10,1,05/09/2017 20:52,28
1400,9,1,05/09/2017 20:52,28
1298,8,1,05/09/2017 20:52,28
1298,10,1,05/09/2017 20:52,2
1298,10,1,05/09/2017 20:52,2
1238,12,1,05/09/2017 20:52,61
1239,12,1,05/09/2017 20:52,61
1238,10,1,05/09/2017 20:52,29
1300,10,1,05/09/2017 20:52,29
1239,10,1,05/09/2017 20:52,29
1298,10,1,05/09/2017 20:52,29
1298,10,1,08/09/2017 18:09,10
1238,10,1,08/09/2017 18:09,10
1237,9,1,08/09/2017 18:09,10
1237,10,1,08/09/2017 18:09,10
1238,10,1,08/09/2017 18:09,10
1239,10,1,08/09/2017 18:09,25
1235,10,1,08/09/2017 18:09,25
1300,10,1,08/09/2017 18:09,31
1391,10,1,08/09/2017 18:09,31
1237,10,1,08/09/2017 18:09,31
1237,10,1,08/09/2017 18:09,31
1400,12,1,08/09/2017 18:09,43
1239,12,1,08/09/2017 18:09,43
1239,13,1,08/09/2017 18:09,43
1391,13,1,08/09/2017 18:09,43
1300,8,1,08/09/2017 18:09,43
1300,8,1,08/09/2017 18:09,43
1401,5,1,09/09/2017 11:57,4
1239,6,1,09/09/2017 11:57,4
1391,6,1,09/09/2017 11:57,4
1391,5,1,09/09/2017 11:57,4
1238,6,1,09/09/2017 11:57,4
1391,5,1,09/09/2017 11:57,4
1298,5,1,09/09/2017 11:57,4
1239,5,1,09/09/2017 11:57,4
1300,12,1,09/09/2017 11:57,20
1235,12,1,09/09/2017 11:57,20
1298,6,1,09/09/2017 11:57,62
1298,6,1,09/09/2017 11:57,62
1239,6,1,09/09/2017 11:57,62
1239,6,1,09/09/2017 11:57,62
1298,5,1,10/09/2017 17:59,19
1300,5,1,10/09/2017 17:59,19
1238,6,1,10/09/2017 17:59,19
1239,6,1,10/09/2017 17:59,19
1391,8,1,10/09/2017 17:59,19
1238,8,1,10/09/2017 17:59,19
1238,8,1,10/09/2017 17:59,19
1400,12,1,10/09/2017 17:59,35
1300,12,1,10/09/2017 17:59,35
1239,6,1,10/09/2017 17:59,48
1298,6,1,10/09/2017 17:59,48
1298,6,1,10/09/2017 17:59,48
1237,6,1,10/09/2017 17:59,48
1300,7,1,10/09/2017 17:59,48
1300,6,1,10/09/2017 17:59,48
1298,14,1,10/09/2017 17:59,46
1391,12,1,10/09/2017 17:59,46
1300,9,1,12/09/2017 20:17,10
1298,8,1,12/09/2017 20:17,10
1238,10,1,12/09/2017 20:17,10
1239,12,1,12/09/2017 20:17,10
1401,10,1,12/09/2017 20:17,10
1298,12,1,12/09/2017 20:17,25
1235,12,1,12/09/2017 20:17,25
1697,12,1,12/09/2017 20:17,25
1239,12,1,12/09/2017 20:17,43
1391,12,1,12/09/2017 20:17,43
1238,12,1,12/09/2017 20:17,43
1391,12,1,12/09/2017 20:17,43
1239,10,1,12/09/2017 20:17,11
1391,10,1,12/09/2017 20:17,11
1298,12,1,12/09/2017 20:17,11
1298,12,1,12/09/2017 20:17,16
1391,5,1,13/09/2017 20:38,4
1239,6,1,13/09/2017 20:38,4
1239,6,1,13/09/2017 20:38,4
1400,5,1,13/09/2017 20:38,4
1239,5,1,13/09/2017 20:38,4
123,5,1,13/09/2017 20:38,4
1298,6,1,13/09/2017 20:38,4
1300,12,1,13/09/2017 20:38,20
1298,12,1,13/09/2017 20:38,20
1391,12,1,13/09/2017 20:38,20
1401,16,1,13/09/2017 20:38,20
1239,12,1,13/09/2017 20:38,17
1298,12,1,13/09/2017 20:38,17
1300,5,1,13/09/2017 20:38,36
1300,5,1,13/09/2017 20:38,36
1298,5,1,13/09/2017 20:38,36
1235,12,1,13/09/2017 20:38,6
1238,12,1,13/09/2017 20:38,6
1237,12,1,13/09/2017 20:38,6
1298,12,1,13/09/2017 20:38,5
1400,12,1,13/09/2017 20:38,5
1238,5,1,15/09/2017 00:13,1
1235,5,1,15/09/2017 00:13,1
1238,5,1,15/09/2017 00:13,1
1391,7,1,15/09/2017 00:13,1
1239,8,1,15/09/2017 00:13,1
1200,8,1,15/09/2017 00:13,1
1235,8,1,15/09/2017 00:13,1
1238,8,1,15/09/2017 00:13,1
1238,8,1,15/09/2017 00:13,1
1298,8,1,15/09/2017 00:13,48
1238,8,1,15/09/2017 00:13,48
1300,8,1,15/09/2017 00:13,48
1238,12,1,16/09/2017 12:52,10
1300,12,1,16/09/2017 12:52,10
1298,12,1,16/09/2017 12:52,10
1300,12,1,16/09/2017 12:52,10
1238,12,1,16/09/2017 12:52,10
1238,12,1,16/09/2017 12:52,43
1391,12,1,16/09/2017 12:52,43
1298,12,1,16/09/2017 12:52,43
1238,10,1,16/09/2017 12:52,43
1298,9,1,16/09/2017 12:52,25
1239,8,1,16/09/2017 12:52,25
1300,12,1,16/09/2017 12:52,25
1239,12,1,16/09/2017 12:52,12
1237,12,1,16/09/2017 12:52,12
1300,12,1,16/09/2017 12:52,12
1239,12,1,16/09/2017 12:52,12
1239,12,1,16/09/2017 12:52,12
1298,5,1,17/09/2017 14:07,4
1298,5,1,17/09/2017 14:07,4
1235,6,1,17/09/2017 14:07,4
1400,5,1,17/09/2017 14:07,4
1239,5,1,17/09/2017 14:07,4
1391,6,1,18/09/2017 21:39,19
1300,6,1,18/09/2017 21:39,19
1300,7,1,18/09/2017 21:39,19
1298,8,1,18/09/2017 21:39,19
1238,7,1,18/09/2017 21:39,19
1391,6,1,18/09/2017 21:39,19
1298,8,1,18/09/2017 21:39,19
1298,8,1,18/09/2017 21:39,19
1298,6,1,18/09/2017 21:39,48
1391,7,1,18/09/2017 21:39,48
1237,6,1,18/09/2017 21:39,48
1391,6,1,18/09/2017 21:39,48
1300,7,1,18/09/2017 21:39,48
1237,9,1,20/09/2017 19:46,10
1300,10,1,20/09/2017 19:46,10
1298,10,1,20/09/2017 19:46,10
1300,10,1,20/09/2017 19:46,10
1300,15,1,20/09/2017 19:46,10
1400,12,1,20/09/2017 19:46,43
1391,12,1,20/09/2017 19:46,43
1239,12,1,20/09/2017 19:46,43
1300,10,1,20/09/2017 19:46,43
1239,9,1,20/09/2017 19:46,43
1239,10,1,20/09/2017 19:46,43
1400,5,1,22/09/2017 18:32,4
1235,6,1,22/09/2017 18:32,4
1298,6,1,22/09/2017 18:32,4
1298,5,1,22/09/2017 18:32,4
1300,5,1,22/09/2017 18:32,4
1300,6,1,22/09/2017 18:32,4
1300,5,1,22/09/2017 18:32,4
1391,5,1,22/09/2017 18:32,4
1400,9,1,22/09/2017 18:32,32
1298,10,1,22/09/2017 18:32,32
1238,10,1,22/09/2017 18:32,6
1391,12,1,22/09/2017 18:32,6
1298,5,1,22/09/2017 18:32,4
1400,6,1,22/09/2017 18:32,4
1391,6,1,22/09/2017 18:32,4
1235,5,1,22/09/2017 18:32,4
1400,5,1,22/09/2017 18:32,4
1300,6,1,22/09/2017 18:32,4
1300,5,1,22/09/2017 18:32,4
1391,5,1,22/09/2017 18:32,4
1391,9,1,22/09/2017 18:32,32
1300,10,1,22/09/2017 18:32,32
1391,10,1,22/09/2017 18:32,6
1298,12,1,22/09/2017 18:32,6
1235,5,1,23/09/2017 12:26,1
1235,5,1,23/09/2017 12:26,1
1300,5,1,23/09/2017 12:26,1
1237,8,1,23/09/2017 12:26,1
1239,8,1,23/09/2017 12:26,1
1239,7,1,23/09/2017 12:26,1
1298,7,1,23/09/2017 12:26,1
1400,10,1,23/09/2017 12:26,2
1235,10,1,23/09/2017 12:26,2
1300,10,1,23/09/2017 12:26,2
1300,10,1,23/09/2017 12:26,2
1298,10,1,23/09/2017 12:26,47
1391,10,1,23/09/2017 12:26,47
1401,8,1,24/09/2017 13:35,10
1238,8,1,24/09/2017 13:35,10
1298,10,1,24/09/2017 13:35,10
1300,10,1,24/09/2017 13:35,10
1239,10,1,24/09/2017 13:35,10
1391,15,1,24/09/2017 13:35,10
1200,12,1,24/09/2017 13:35,12
1300,12,1,24/09/2017 13:35,12
1298,10,1,24/09/2017 13:35,12
1391,10,1,24/09/2017 13:35,12
1238,11,1,24/09/2017 13:35,25
1401,11,1,24/09/2017 13:35,25
1238,10,1,24/09/2017 13:35,25
1239,13,1,24/09/2017 13:35,16
1298,13,1,24/09/2017 13:35,16
1298,5,1,03/10/2017 20:21,1
1400,5,1,03/10/2017 20:21,1
1391,5,1,03/10/2017 20:21,1
1235,8,1,03/10/2017 20:21,1
1391,8,1,03/10/2017 20:21,1
1239,8,1,03/10/2017 20:21,1
1300,12,1,03/10/2017 20:21,1
1239,11,1,03/10/2017 20:21,1
1391,10,1,03/10/2017 20:21,19
1239,8,1,03/10/2017 20:21,19
1238,10,1,03/10/2017 20:21,19
1200,10,1,04/10/2017 19:13,10
1298,10,1,04/10/2017 19:13,10
1239,8,1,04/10/2017 19:13,10
1238,8,1,04/10/2017 19:13,10
1298,12,1,04/10/2017 19:13,10
1300,9,1,04/10/2017 19:13,10
1298,10,1,04/10/2017 19:13,12
1298,10,1,04/10/2017 19:13,12
1300,14,1,04/10/2017 19:13,12
1235,14,1,04/10/2017 19:13,12
1239,12,1,04/10/2017 19:13,25
1400,12,1,04/10/2017 19:13,25
1400,12,1,04/10/2017 19:13,25
1400,12,1,04/10/2017 19:13,16
1237,12,1,04/10/2017 19:13,16
1400,12,1,04/10/2017 19:13,16
1391,6,1,05/10/2017 19:09,4
1298,6,1,05/10/2017 19:09,4
1391,6,1,05/10/2017 19:09,4
1298,6,1,05/10/2017 19:09,4
1238,6,1,05/10/2017 19:09,4
1239,5,1,05/10/2017 19:09,4
1401,5,1,05/10/2017 19:09,4
1239,5,1,05/10/2017 19:09,4
1298,5,1,05/10/2017 19:09,4
1400,10,1,05/10/2017 19:09,4
1237,10,1,05/10/2017 19:09,6
1239,12,1,05/10/2017 19:09,6
1391,7,1,07/10/2017 12:57,19
1298,6,1,07/10/2017 12:57,19
1237,7,1,07/10/2017 12:57,19
1300,8,1,07/10/2017 12:57,19
1239,8,1,07/10/2017 12:57,19
1237,8,1,07/10/2017 12:57,19
1400,10,1,07/10/2017 12:57,19
1235,6,1,07/10/2017 12:57,48
1298,8,1,07/10/2017 12:57,48
1235,6,1,07/10/2017 12:57,48
1391,6,1,07/10/2017 12:57,48
1237,5,1,07/10/2017 12:57,48
1401,15,1,07/10/2017 12:57,24
1400,15,1,07/10/2017 12:57,24
1300,10,1,08/10/2017 13:12,10
1239,10,1,08/10/2017 13:12,10
1237,9,1,08/10/2017 13:12,10
1235,8,1,08/10/2017 13:12,10
1400,9,1,08/10/2017 13:12,10
1391,12,1,08/10/2017 13:12,25
1238,10,1,08/10/2017 13:12,31
1391,10,1,08/10/2017 13:12,31
1391,15,1,08/10/2017 13:12,43
1237,15,1,08/10/2017 13:12,43
1298,15,1,08/10/2017 13:12,43
1400,6,1,10/10/2017 19:18,4
1239,6,1,10/10/2017 19:18,4
1238,5,1,10/10/2017 19:18,4
1237,5,1,10/10/2017 19:18,4
1300,5,1,10/10/2017 19:18,4
1391,5,1,10/10/2017 19:18,4
1237,5,1,10/10/2017 19:18,4
1298,6,1,10/10/2017 19:18,4
1238,8,1,10/10/2017 19:18,4
1200,8,1,10/10/2017 19:18,4
1239,15,1,10/10/2017 19:18,20
1400,15,1,10/10/2017 19:18,20
1400,15,1,10/10/2017 19:18,20
1239,15,1,10/10/2017 19:18,32
1300,15,1,10/10/2017 19:18,32
1400,10,1,10/10/2017 19:18,6
1391,12,1,10/10/2017 19:18,6
1300,8,1,11/10/2017 21:26,19
1298,6,1,11/10/2017 21:26,19
1237,6,1,11/10/2017 21:26,19
1239,8,1,11/10/2017 21:26,19
1239,8,1,11/10/2017 21:26,19
1298,8,1,11/10/2017 21:26,19
1391,10,1,11/10/2017 21:26,19
1401,10,1,11/10/2017 21:26,19
1401,15,1,11/10/2017 21:26,24
1391,20,1,11/10/2017 21:26,29
1300,20,1,11/10/2017 21:26,29
1239,8,1,11/10/2017 21:26,48
1300,8,1,11/10/2017 21:26,48
1298,6,1,11/10/2017 21:26,48
1235,6,1,11/10/2017 21:26,48
1238,6,1,11/10/2017 21:26,48
1239,5,1,11/10/2017 21:26,48
1298,10,1,12/10/2017 21:59,10
1300,7,1,12/10/2017 21:59,10
1238,7,1,12/10/2017 21:59,10
1239,8,1,12/10/2017 21:59,10
1298,7,1,12/10/2017 21:59,10
1239,11,1,12/10/2017 21:59,25
1237,12,1,12/10/2017 21:59,25
1235,10,1,12/10/2017 21:59,43
1238,12,1,12/10/2017 21:59,43
1298,10,1,12/10/2017 21:59,43
1401,8,1,12/10/2017 21:59,43
1237,10,1,12/10/2017 21:59,13
1238,12,1,12/10/2017 21:59,13
1391,15,1,12/10/2017 21:59,16
1298,6,1,14/10/2017 10:28,4
1239,6,1,14/10/2017 10:28,4
1298,6,1,14/10/2017 10:28,4
1400,5,1,14/10/2017 10:28,4
1238,6,1,14/10/2017 10:28,4
1400,5,1,14/10/2017 10:28,4
1239,5,1,14/10/2017 10:28,4
1300,5,1,14/10/2017 10:28,4
1400,8,1,14/10/2017 10:28,4
1237,8,1,14/10/2017 10:28,4
1238,12,1,14/10/2017 10:28,32
1298,12,1,14/10/2017 10:28,32
1300,12,1,14/10/2017 10:28,32
1298,5,1,15/10/2017 14:06,1
1200,5,1,15/10/2017 14:06,1
1235,5,1,15/10/2017 14:06,1
1239,8,1,15/10/2017 14:06,1
1298,8,1,15/10/2017 14:06,1
1400,7,1,15/10/2017 14:06,1
1391,5,1,15/10/2017 14:06,1
1239,5,1,15/10/2017 14:06,1
1298,12,1,15/10/2017 14:06,28
1391,12,1,15/10/2017 14:06,28
1238,12,1,15/10/2017 14:06,28
1238,10,1,15/10/2017 14:06,35
1401,8,1,15/10/2017 14:06,35
1238,8,1,16/10/2017 21:50,10
1239,8,1,16/10/2017 21:50,10
1391,7,1,16/10/2017 21:50,10
1238,7,1,16/10/2017 21:50,10
1400,7,1,16/10/2017 21:50,10
1235,15,1,16/10/2017 21:50,10
1300,8,1,16/10/2017 21:50,25
1697,12,1,16/10/2017 21:50,25
1300,12,1,16/10/2017 21:50,43
1238,12,1,16/10/2017 21:50,43
1300,10,1,16/10/2017 21:50,43
1239,8,1,16/10/2017 21:50,43
1239,10,1,16/10/2017 21:50,43
1298,12,1,16/10/2017 21:50,16
1298,12,1,16/10/2017 21:50,16
1239,6,1,18/10/2017 22:29,4
1298,6,1,18/10/2017 22:29,4
1238,7,1,18/10/2017 22:29,4
1239,6,1,18/10/2017 22:29,4
1300,5,1,18/10/2017 22:29,4
1401,5,1,18/10/2017 22:29,4
1391,5,1,18/10/2017 22:29,4
1300,12,1,18/10/2017 22:29,32
1400,12,1,18/10/2017 22:29,32
1239,12,1,18/10/2017 22:29,32
1400,10,1,18/10/2017 22:29,5
1235,12,1,18/10/2017 22:29,5
1391,12,1,18/10/2017 22:29,5
1239,10,1,18/10/2017 22:29,5
1298,8,1,19/10/2017 18:47,19
1400,8,1,19/10/2017 18:47,19
1200,6,1,19/10/2017 18:47,19
1298,8,1,19/10/2017 18:47,19
1237,7,1,19/10/2017 18:47,19
1239,8,1,19/10/2017 18:47,19
1237,7,1,19/10/2017 18:47,19
1400,8,1,19/10/2017 18:47,19
1238,10,1,19/10/2017 18:47,29
1239,8,1,19/10/2017 18:47,48
1239,8,1,19/10/2017 18:47,48
1401,6,1,19/10/2017 18:47,48
1237,6,1,19/10/2017 18:47,48
1238,5,1,19/10/2017 18:47,48
1239,5,1,19/10/2017 18:47,48
1238,8,1,19/10/2017 18:47,19
1238,8,1,19/10/2017 18:47,19
1238,6,1,19/10/2017 18:47,19
1239,8,1,19/10/2017 18:47,19
1391,7,1,19/10/2017 18:47,19
1300,8,1,19/10/2017 18:47,19
1300,7,1,19/10/2017 18:47,19
1239,8,1,19/10/2017 18:47,19
1300,10,1,19/10/2017 18:47,29
1239,8,1,19/10/2017 18:47,48
1235,8,1,19/10/2017 18:47,48
1298,6,1,19/10/2017 18:47,48
1401,6,1,19/10/2017 18:47,48
1300,5,1,19/10/2017 18:47,48
1239,5,1,19/10/2017 18:47,48
1298,5,1,20/10/2017 19:45,10
1400,5,1,20/10/2017 19:45,10
1239,5,1,20/10/2017 19:45,10
1300,5,1,20/10/2017 19:45,10
1298,10,1,20/10/2017 19:45,10
1400,10,1,20/10/2017 19:45,10
1300,8,1,20/10/2017 19:45,25
1300,8,1,20/10/2017 19:45,25
1298,8,1,20/10/2017 19:45,25
1300,12,1,20/10/2017 19:45,43
1237,12,1,20/10/2017 19:45,43
1400,12,1,20/10/2017 19:45,43
1300,12,1,20/10/2017 19:45,43
1298,12,1,20/10/2017 19:45,43
1391,6,1,22/10/2017 13:55,4
1237,6,1,22/10/2017 13:55,4
1237,7,1,22/10/2017 13:55,4
1298,6,1,22/10/2017 13:55,4
1300,5,1,22/10/2017 13:55,4
1300,5,1,22/10/2017 13:55,4
1238,5,1,22/10/2017 13:55,4
1239,5,1,22/10/2017 13:55,4
1239,8,1,22/10/2017 13:55,4
1239,12,1,22/10/2017 13:55,20
1238,12,1,22/10/2017 13:55,20
1239,12,1,22/10/2017 13:55,20
1300,10,1,22/10/2017 13:55,6
1238,10,1,22/10/2017 13:55,6
1238,10,1,22/10/2017 13:55,6
1238,10,1,22/10/2017 13:55,5
1300,12,1,22/10/2017 13:55,5
1298,12,1,22/10/2017 13:55,5
1300,12,1,22/10/2017 13:55,5
1239,15,1,22/10/2017 13:55,5
1239,15,1,22/10/2017 13:55,5
1238,5,1,23/10/2017 18:57,1
1300,5,1,23/10/2017 18:57,1
1300,8,1,23/10/2017 18:57,1
1298,8,1,23/10/2017 18:57,1
1300,8,1,23/10/2017 18:57,1
1391,5,1,23/10/2017 18:57,1
1300,10,1,23/10/2017 18:57,28
1391,11,1,23/10/2017 18:57,28
1237,10,1,23/10/2017 18:57,28
1300,12,1,23/10/2017 18:57,46
1298,12,1,23/10/2017 18:57,46
1298,5,1,24/10/2017 18:22,10
1238,5,1,24/10/2017 18:22,10
1300,6,1,24/10/2017 18:22,10
1391,10,1,24/10/2017 18:22,10
1237,9,1,24/10/2017 18:22,10
1391,10,1,24/10/2017 18:22,10
1391,12,1,24/10/2017 18:22,10
1400,10,1,24/10/2017 18:22,25
1298,10,1,24/10/2017 18:22,25
1298,12,1,24/10/2017 18:22,43
1391,10,1,24/10/2017 18:22,43
1300,10,1,24/10/2017 18:22,43
1239,8,1,24/10/2017 18:22,43
1391,8,1,24/10/2017 18:22,43
1239,10,1,24/10/2017 18:22,43
1400,0,1,24/10/2017 18:22,63
1300,0,1,24/10/2017 18:22,63
1239,12,1,24/10/2017 18:22,16
1235,12,1,24/10/2017 18:22,16
1238,10,1,24/10/2017 18:22,16
1300,5,1,26/10/2017 19:47,4
1300,6,1,26/10/2017 19:47,4
1391,5,1,26/10/2017 19:47,4
1298,5,1,26/10/2017 19:47,4
1238,5,1,26/10/2017 19:47,4
1300,5,1,26/10/2017 19:47,4
1238,5,1,26/10/2017 19:47,4
1200,5,1,26/10/2017 19:47,4
1298,5,1,26/10/2017 19:47,4
1238,10,1,26/10/2017 19:47,20
1300,12,1,26/10/2017 19:47,20
1401,12,1,26/10/2017 19:47,20
1298,10,1,26/10/2017 19:47,6
1239,10,1,26/10/2017 19:47,6
1298,10,1,26/10/2017 19:47,6
1391,0,1,26/10/2017 19:47,63
1391,8,1,27/10/2017 17:40,19
1237,6,1,27/10/2017 17:40,19
1239,8,1,27/10/2017 17:40,19
1391,8,1,27/10/2017 17:40,19
1238,8,1,27/10/2017 17:40,19
1239,8,1,27/10/2017 17:40,19
1391,6,1,27/10/2017 17:40,19
1391,10,1,27/10/2017 17:40,2
1300,10,1,27/10/2017 17:40,2
1391,12,1,27/10/2017 17:40,24
1300,12,1,27/10/2017 17:40,24
1239,12,1,27/10/2017 17:40,24
1697,20,1,27/10/2017 17:40,29
1298,20,1,27/10/2017 17:40,29
1298,20,1,27/10/2017 17:40,29
1237,20,1,27/10/2017 17:40,29
1391,6,1,27/10/2017 17:40,48
1401,6,1,27/10/2017 17:40,48
1238,5,1,27/10/2017 17:40,48
1400,5,1,27/10/2017 17:40,48
1300,5,1,27/10/2017 17:40,48
1238,5,1,27/10/2017 17:40,48
1391,9,1,28/10/2017 14:02,10
1400,9,1,28/10/2017 14:02,10
1238,9,1,28/10/2017 14:02,10
1300,10,1,28/10/2017 14:02,10
1300,12,1,28/10/2017 14:02,43
1300,12,1,28/10/2017 14:02,43
1239,12,1,28/10/2017 14:02,43
1239,5,1,31/10/2017 21:33,1
1300,5,1,31/10/2017 21:33,1
1298,8,1,31/10/2017 21:33,1
1697,8,1,31/10/2017 21:33,1
1239,7,1,31/10/2017 21:33,1
1239,7,1,31/10/2017 21:33,1
1300,9,1,31/10/2017 21:33,28
1238,9,1,31/10/2017 21:33,28
1239,9,1,31/10/2017 21:33,28
1401,14,1,31/10/2017 21:33,28
1239,10,1,31/10/2017 21:33,28
1391,10,1,31/10/2017 21:33,29
1238,15,1,31/10/2017 21:33,29
1300,5,1,01/11/2017 20:32,4
1298,6,1,01/11/2017 20:32,4
1238,5,1,01/11/2017 20:32,4
1238,5,1,01/11/2017 20:32,4
1300,5,1,01/11/2017 20:32,4
