INSERT INTO `Exercise_Log` (`Account_No`,`Reps`,`Sets`,`Time`,`Exercise_ID`) VALUES
    (1401,10,1,"2017-04-13 15:14:59",10),
    (1400,10,1,"2017-04-13 15:14:59",10),
    (1298,10,1,"2017-04-13 15:14:59",10),
    (1300,10,1,"2017-04-13 15:14:59",10),
    (1400,12,1,"2017-04-13 15:14:59",10),
    (1200,10,1,"2017-04-13 15:14:59",43),
    (1239,10,1,"2017-04-13 15:14:59",43),
    (1298,10,1,"2017-04-13 15:14:59",43),
    (1400,10,1,"2017-04-13 15:14:59",43),
    (1239,5,1,"2017-04-16 15:15:15",1),
    (1237,5,1,"2017-04-16 15:15:15",1),
    (1239,8,1,"2017-04-16 15:15:15",1),
    (1300,8,1,"2017-04-16 15:15:15",1),
    (1239,8,1,"2017-04-16 15:15:15",1),
    (1298,10,1,"2017-04-16 15:15:15",1),
    (1237,9,1,"2017-04-16 15:15:15",1),
    (1298,8,1,"2017-04-16 15:15:15",2),
    (1300,8,1,"2017-04-16 15:15:15",2),
    (1391,10,1,"2017-04-16 15:15:15",2),
    (1235,10,1,"2017-04-16 15:15:15",2),
    (1238,6,1,"2017-04-18 08:30:12",4),
    (1237,6,1,"2017-04-18 08:30:12",4),
    (1697,6,1,"2017-04-18 08:30:12",4),
    (1300,5,1,"2017-04-18 08:30:12",4),
    (1298,5,1,"2017-04-18 08:30:12",4),
    (1238,6,1,"2017-04-18 08:30:12",4),
    (1200,5,1,"2017-04-18 08:30:12",4),
    (1238,5,1,"2017-04-18 08:30:12",4),
    (1300,10,1,"2017-04-18 08:30:12",5),
    (1239,10,1,"2017-04-18 08:30:12",5),
    (1239,12,1,"2017-04-18 08:30:12",32),
    (1239,12,1,"2017-04-18 08:30:12",32),
    (1237,6,1,"2017-04-21 11:51:57",19),
    (1239,8,1,"2017-04-21 11:51:57",19),
    (1300,6,1,"2017-04-21 11:51:57",19),
    (1400,8,1,"2017-04-21 11:51:57",19),
    (1391,8,1,"2017-04-21 11:51:57",19),
    (1238,7,1,"2017-04-21 11:51:57",19),
    (1298,9,1,"2017-04-21 11:51:57",19),
    (1300,8,1,"2017-04-21 11:51:57",2),
    (1298,10,1,"2017-04-21 11:51:57",2),
    (1239,10,1,"2017-04-21 11:51:57",2),
    (1298,10,1,"2017-04-21 11:51:57",2),
    (1237,6,1,"2017-04-23 16:23:07",4),
    (1298,6,1,"2017-04-23 16:23:07",4),
    (1238,6,1,"2017-04-23 16:23:07",4),
    (1391,8,1,"2017-04-23 16:23:07",4),
    (1300,8,1,"2017-04-23 16:23:07",4),
    (1298,8,1,"2017-04-23 16:23:07",4),
    (1298,8,1,"2017-04-23 16:23:07",4),
    (1300,7,1,"2017-04-23 16:23:07",4),
    (1300,10,1,"2017-04-23 16:23:07",32),
    (1697,10,1,"2017-04-23 16:23:07",32),
    (1400,10,1,"2017-04-23 16:23:07",32),
    (1300,5,1,"2017-04-27 12:29:06",1),
    (1239,5,1,"2017-04-27 12:29:06",1),
    (1238,8,1,"2017-04-27 12:29:06",1),
    (1391,8,1,"2017-04-27 12:29:06",1),
    (1298,8,1,"2017-04-27 12:29:06",1),
    (1298,6,1,"2017-04-27 12:29:06",1),
    (1237,5,1,"2017-04-27 12:29:06",48),
    (1300,5,1,"2017-04-27 12:29:06",48),
    (1300,8,1,"2017-04-27 12:29:06",48),
    (1237,8,1,"2017-04-27 12:29:06",48),
    (1239,8,1,"2017-04-27 12:29:06",48),
    (1239,6,1,"2017-05-03 20:07:57",19),
    (1238,8,1,"2017-05-03 20:07:57",19),
    (1237,6,1,"2017-05-03 20:07:57",19),
    (1300,10,1,"2017-05-03 20:07:57",19),
    (1298,10,1,"2017-05-03 20:07:57",19),
    (1400,10,1,"2017-05-03 20:07:57",19),
    (1238,10,1,"2017-05-03 20:07:57",19),
    (1298,8,1,"2017-05-03 20:07:57",2),
    (1238,10,1,"2017-05-03 20:07:57",2),
    (1237,10,1,"2017-05-03 20:07:57",2),
    (1235,10,1,"2017-05-03 20:07:57",2),
    (1298,10,1,"2017-05-03 20:07:57",2),
    (1239,14,1,"2017-05-04 15:26:50",10),
    (1391,12,1,"2017-05-04 15:26:50",10),
    (1239,12,1,"2017-05-04 15:26:50",10),
    (1237,12,1,"2017-05-04 15:26:50",10),
    (1237,10,1,"2017-05-04 15:26:50",10),
    (1298,10,1,"2017-05-04 15:26:50",12),
    (123,10,1,"2017-05-04 15:26:50",12),
    (1298,6,1,"2017-05-06 11:41:46",4),
    (1239,6,1,"2017-05-06 11:41:46",4),
    (1298,6,1,"2017-05-06 11:41:46",4),
    (1300,6,1,"2017-05-06 11:41:46",4),
    (1235,8,1,"2017-05-06 11:41:46",4),
    (1300,8,1,"2017-05-06 11:41:46",4),
    (1400,8,1,"2017-05-06 11:41:46",4),
    (1300,6,1,"2017-05-06 11:41:46",4),
    (1298,6,1,"2017-05-06 11:41:46",4),
    (8765,5,1,"2017-05-06 11:41:46",4),
    (1400,8,1,"2017-05-06 11:41:46",55),
    (1300,8,1,"2017-05-06 11:41:46",55),
    (1300,8,1,"2017-05-06 11:41:46",55),
    (1401,12,1,"2017-05-06 11:41:46",20),
    (1237,12,1,"2017-05-06 11:41:46",20),
    (1400,12,1,"2017-05-06 11:41:46",20),
    (1239,5,1,"2017-05-07 12:55:29",1),
    (1391,5,1,"2017-05-07 12:55:29",1),
    (1300,6,1,"2017-05-07 12:55:29",1),
    (1298,8,1,"2017-05-07 12:55:29",1),
    (1391,8,1,"2017-05-07 12:55:29",1),
    (1300,8,1,"2017-05-07 12:55:29",1),
    (1300,11,1,"2017-05-07 12:55:29",2),
    (1298,10,1,"2017-05-07 12:55:29",2),
    (1401,15,1,"2017-05-07 12:55:29",24),
    (1391,15,1,"2017-05-07 12:55:29",24),
    (1391,12,1,"2017-05-07 12:55:29",28),
    (1239,10,1,"2017-05-07 12:55:29",28),
    (1298,10,1,"2017-05-07 12:55:29",28),
    (1239,10,1,"2017-05-07 12:55:29",57),
    (1300,10,1,"2017-05-07 12:55:29",57),
    (1400,6,1,"2017-05-10 21:21:37",4),
    (1298,6,1,"2017-05-10 21:21:37",4),
    (1298,6,1,"2017-05-10 21:21:37",4),
    (1239,5,1,"2017-05-10 21:21:37",4),
    (1238,6,1,"2017-05-10 21:21:37",4),
    (1237,6,1,"2017-05-10 21:21:37",4),
    (1298,6,1,"2017-05-10 21:21:37",4),
    (1401,5,1,"2017-05-10 21:21:37",4),
    (1298,8,1,"2017-05-10 21:21:37",6),
    (1400,8,1,"2017-05-10 21:21:37",6),
    (1300,12,1,"2017-05-10 21:21:37",20),
    (1391,12,1,"2017-05-10 21:21:37",20),
    (1237,12,1,"2017-05-10 21:21:37",20),
    (1238,12,1,"2017-05-12 10:54:08",24),
    (1298,12,1,"2017-05-12 10:54:08",24),
    (1298,12,1,"2017-05-12 10:54:08",24),
    (1298,6,1,"2017-05-12 10:54:08",19),
    (1300,6,1,"2017-05-12 10:54:08",19),
    (1298,6,1,"2017-05-12 10:54:08",19),
    (1391,6,1,"2017-05-12 10:54:08",19),
    (1239,8,1,"2017-05-12 10:54:08",19),
    (1300,8,1,"2017-05-12 10:54:08",19),
    (1239,8,1,"2017-05-12 10:54:08",19),
    (1298,5,1,"2017-05-12 10:54:08",19),
    (1300,10,1,"2017-05-12 10:54:08",2),
    (1300,10,1,"2017-05-12 10:54:08",2),
    (1239,10,1,"2017-05-12 10:54:08",2),
    (1300,9,1,"2017-05-12 10:54:08",2),
    (1391,10,1,"2017-05-12 10:54:08",2),
    (1298,10,1,"2017-05-14 11:20:36",10),
    (1238,10,1,"2017-05-14 11:20:36",10),
    (1239,10,1,"2017-05-14 11:20:36",10),
    (1391,10,1,"2017-05-14 11:20:36",10),
    (1239,8,1,"2017-05-14 11:20:36",10),
    (1239,8,1,"2017-05-14 11:20:36",10),
    (1298,10,1,"2017-05-14 11:20:36",31),
    (1239,10,1,"2017-05-14 11:20:36",31),
    (1239,10,1,"2017-05-14 11:20:36",31),
    (1300,12,1,"2017-05-14 11:20:36",12),
    (123,12,1,"2017-05-14 11:20:36",12),
    (1238,10,1,"2017-05-14 11:20:36",12),
    (1300,10,1,"2017-05-14 11:20:36",25),
    (1238,7,1,"2017-05-15 18:02:56",4),
    (1391,8,1,"2017-05-15 18:02:56",4),
    (1300,8,1,"2017-05-15 18:02:56",4),
    (1300,8,1,"2017-05-15 18:02:56",4),
    (1391,8,1,"2017-05-15 18:02:56",4),
    (1391,8,1,"2017-05-15 18:02:56",4),
    (1300,6,1,"2017-05-15 18:02:56",4),
    (1400,5,1,"2017-05-16 22:54:45",1),
    (1400,5,1,"2017-05-16 22:54:45",1),
    (1400,8,1,"2017-05-16 22:54:45",1),
    (1298,8,1,"2017-05-16 22:54:45",1),
    (1298,8,1,"2017-05-16 22:54:45",1),
    (1391,14,1,"2017-05-16 22:54:45",1),
    (1300,6,1,"2017-05-16 22:54:45",2),
    (1298,6,1,"2017-05-16 22:54:45",48),
    (1298,6,1,"2017-05-16 22:54:45",48),
    (1300,8,1,"2017-05-16 22:54:45",48),
    (1298,8,1,"2017-05-16 22:54:45",48),
    (1239,7,1,"2017-05-16 22:54:45",48),
    (1300,10,1,"2017-05-21 12:14:15",24),
    (1237,10,1,"2017-05-21 12:14:15",24),
    (1298,6,1,"2017-05-21 12:14:15",19),
    (1300,6,1,"2017-05-21 12:14:15",19),
    (1238,6,1,"2017-05-21 12:14:15",19),
    (1391,8,1,"2017-05-21 12:14:15",19),
    (1235,8,1,"2017-05-21 12:14:15",19),
    (1239,8,1,"2017-05-21 12:14:15",19),
    (1238,8,1,"2017-05-21 12:14:15",19),
    (1298,8,1,"2017-05-21 12:14:15",2),
    (1391,8,1,"2017-05-21 12:14:15",2),
    (1298,7,1,"2017-05-21 12:14:15",2),
    (1238,10,1,"2017-05-21 12:14:15",2),
    (1298,8,1,"2017-05-21 12:14:15",2),
    (1391,10,1,"2017-05-21 12:14:15",35),
    (1697,10,1,"2017-05-21 12:14:15",35),
    (1300,10,1,"2017-05-21 12:14:15",35),
    (1300,10,1,"2017-05-21 12:14:15",24),
    (1298,10,1,"2017-05-21 12:14:15",24),
    (1298,6,1,"2017-05-21 12:14:15",19),
    (1239,6,1,"2017-05-21 12:14:15",19),
    (1300,6,1,"2017-05-21 12:14:15",19),
    (1200,8,1,"2017-05-21 12:14:15",19),
    (1300,8,1,"2017-05-21 12:14:15",19),
    (1300,8,1,"2017-05-21 12:14:15",19),
    (1298,8,1,"2017-05-21 12:14:15",19),
    (1391,8,1,"2017-05-21 12:14:15",2),
    (1400,8,1,"2017-05-21 12:14:15",2),
    (1400,7,1,"2017-05-21 12:14:15",2),
    (1391,10,1,"2017-05-21 12:14:15",2),
    (1391,8,1,"2017-05-21 12:14:15",2),
    (1235,10,1,"2017-05-21 12:14:15",35),
    (1238,10,1,"2017-05-21 12:14:15",35),
    (1298,10,1,"2017-05-21 12:14:15",35),
    (1298,12,1,"2017-05-23 21:03:11",10),
    (1298,12,1,"2017-05-23 21:03:11",10),
    (1238,11,1,"2017-05-23 21:03:11",10),
    (1300,5,1,"2017-05-23 21:03:11",10),
    (1400,12,1,"2017-05-23 21:03:11",31),
    (1239,12,1,"2017-05-23 21:03:11",31),
    (8765,10,1,"2017-05-23 21:03:11",31),
    (1237,12,1,"2017-05-23 21:03:11",31),
    (1298,8,1,"2017-05-23 21:03:11",44),
    (1401,10,1,"2017-05-23 21:03:11",16),
    (1298,5,1,"2017-05-30 21:15:03",4),
    (1300,5,1,"2017-05-30 21:15:03",4),
    (1300,6,1,"2017-05-30 21:15:03",4),
    (1300,6,1,"2017-05-30 21:15:03",4),
    (1237,6,1,"2017-05-30 21:15:03",4),
    (1401,6,1,"2017-05-30 21:15:03",4),
    (1235,5,1,"2017-05-30 21:15:03",4),
    (1238,6,1,"2017-05-30 21:15:03",4),
    (1300,8,1,"2017-05-30 21:15:03",4),
    (1400,6,1,"2017-05-30 21:15:03",55),
    (1239,8,1,"2017-05-30 21:15:03",55),
    (1239,6,1,"2017-05-30 21:15:03",55),
    (1300,10,1,"2017-05-30 21:15:03",20),
    (1400,10,1,"2017-05-30 21:15:03",20),
    (1298,15,1,"2017-05-30 21:15:03",20),
    (1300,15,1,"2017-05-30 21:15:03",20),
    (1298,6,1,"2017-05-31 19:40:23",19),
    (1238,12,1,"2017-05-31 19:40:23",19),
    (1239,5,1,"2017-05-31 19:40:23",19),
    (1391,8,1,"2017-05-31 19:40:23",19),
    (1391,8,1,"2017-05-31 19:40:23",19),
    (1300,9,1,"2017-05-31 19:40:23",19),
    (8765,9,1,"2017-05-31 19:40:23",19),
    (1300,8,1,"2017-05-31 19:40:23",2),
    (1237,8,1,"2017-05-31 19:40:23",2),
    (1238,9,1,"2017-05-31 19:40:23",2),
    (1238,10,1,"2017-05-31 19:40:23",2),
    (1400,10,1,"2017-05-31 19:40:23",2),
    (1298,12,1,"2017-05-31 19:40:23",2),
    (1237,6,1,"2017-06-03 13:21:47",4),
    (1298,8,1,"2017-06-03 13:21:47",4),
    (1239,8,1,"2017-06-03 13:21:47",4),
    (1298,8,1,"2017-06-03 13:21:47",4),
    (1300,8,1,"2017-06-03 13:21:47",4),
    (1239,8,1,"2017-06-03 13:21:47",4),
    (1239,8,1,"2017-06-03 13:21:47",4),
    (1238,8,1,"2017-06-03 13:21:47",4),
    (1239,6,1,"2017-06-03 13:21:47",36),
    (1400,6,1,"2017-06-03 13:21:47",36),
    (1237,8,1,"2017-06-03 13:21:47",55),
    (1298,8,1,"2017-06-03 13:21:47",55),
    (1300,5,1,"2017-06-04 00:50:32",1),
    (1391,5,1,"2017-06-04 00:50:32",1),
    (1400,8,1,"2017-06-04 00:50:32",1),
    (1300,8,1,"2017-06-04 00:50:32",1),
    (1237,8,1,"2017-06-04 00:50:32",1),
    (1300,6,1,"2017-06-04 00:50:32",1),
    (1391,6,1,"2017-06-04 00:50:32",1),
    (1300,10,1,"2017-06-04 00:50:32",28),
    (1239,8,1,"2017-06-04 00:50:32",28),
    (1237,10,1,"2017-06-04 00:50:32",35),
    (1298,10,1,"2017-06-04 00:50:32",35),
    (1400,10,1,"2017-06-05 19:50:48",10),
    (1298,10,1,"2017-06-05 19:50:48",10),
    (1237,8,1,"2017-06-05 19:50:48",10),
    (1238,10,1,"2017-06-05 19:50:48",10),
    (1237,14,1,"2017-06-05 19:50:48",10),
    (1298,12,1,"2017-06-05 19:50:48",10),
    (1298,16,1,"2017-06-05 19:50:48",43),
    (1235,11,1,"2017-06-05 19:50:48",43),
    (1298,9,1,"2017-06-05 19:50:48",43),
    (1300,8,1,"2017-06-05 19:50:48",43),
    (1391,6,1,"2017-06-05 19:50:48",43),
    (1391,12,1,"2017-06-05 19:50:48",58),
    (1239,10,1,"2017-06-05 19:50:48",58),
    (1391,10,1,"2017-06-05 19:50:48",25),
    (1238,10,1,"2017-06-05 19:50:48",25),
    (1300,10,1,"2017-07-17 13:29:23",10),
    (1235,10,1,"2017-07-17 13:29:23",10),
    (1298,10,1,"2017-07-17 13:29:23",10),
    (1300,10,1,"2017-07-17 13:29:23",10),
    (1400,8,1,"2017-07-17 13:29:23",10),
    (123,10,1,"2017-07-17 13:29:23",10),
    (1235,10,1,"2017-07-17 13:29:23",10),
    (1239,10,1,"2017-07-17 13:29:23",12),
    (1401,10,1,"2017-07-17 13:29:23",12),
    (1238,10,1,"2017-07-17 13:29:23",12),
    (1391,10,1,"2017-07-17 13:29:23",12),
    (1298,10,1,"2017-07-17 13:29:23",25),
    (1239,10,1,"2017-07-17 13:29:23",25),
    (1300,11,1,"2017-07-17 13:29:23",25),
    (1200,5,1,"2017-07-20 21:58:46",1),
    (1298,5,1,"2017-07-20 21:58:46",1),
    (1239,5,1,"2017-07-20 21:58:46",1),
    (1239,5,1,"2017-07-20 21:58:46",1),
    (1300,10,1,"2017-07-20 21:58:46",1),
    (1400,10,1,"2017-07-20 21:58:46",1),
    (1238,8,1,"2017-07-20 21:58:46",1),
    (1238,6,1,"2017-07-20 21:58:46",1),
    (1237,10,1,"2017-07-20 21:58:46",28),
    (1300,10,1,"2017-07-20 21:58:46",28),
    (1300,10,1,"2017-07-20 21:58:46",28),
    (1235,0,1,"2017-07-20 21:58:46",59),
    (1298,6,1,"2017-07-24 12:48:01",19),
    (1237,6,1,"2017-07-24 12:48:01",19),
    (1298,9,1,"2017-07-24 12:48:01",19),
    (1401,8,1,"2017-07-24 12:48:01",19),
    (1300,8,1,"2017-07-24 12:48:01",19),
    (1235,12,1,"2017-07-24 12:48:01",19),
    (1238,8,1,"2017-07-24 12:48:01",2),
    (1298,8,1,"2017-07-24 12:48:01",2),
    (1238,10,1,"2017-07-24 12:48:01",2),
    (1400,9,1,"2017-07-24 12:48:01",2),
    (1298,10,1,"2017-07-24 12:48:01",2),
    (1298,10,1,"2017-07-24 12:48:01",35),
    (1298,10,1,"2017-07-24 12:48:01",35),
    (1239,5,1,"2017-07-24 12:48:01",59),
    (1300,12,1,"2017-07-24 12:48:01",24),
    (1235,12,1,"2017-07-24 12:48:01",24),
    (1239,12,1,"2017-07-24 12:48:01",24),
    (1238,5,1,"2017-07-28 22:34:27",1),
    (1238,5,1,"2017-07-28 22:34:27",1),
    (1300,5,1,"2017-07-28 22:34:27",1),
    (1401,9,1,"2017-07-28 22:34:27",1),
    (1298,9,1,"2017-07-28 22:34:27",1),
    (1298,9,1,"2017-07-28 22:34:27",1),
    (1200,9,1,"2017-07-28 22:34:27",1),
    (1300,10,1,"2017-07-28 22:34:27",35),
    (1298,10,1,"2017-07-28 22:34:27",35),
    (1237,10,1,"2017-07-28 22:34:27",2),
    (1400,12,1,"2017-07-28 22:34:27",2),
    (1391,12,1,"2017-07-28 22:34:27",2),
    (1391,12,1,"2017-07-28 22:34:27",2),
    (1239,5,1,"2017-07-28 22:34:27",59),
    (1238,15,1,"2017-07-28 22:34:27",24),
    (1238,15,1,"2017-07-28 22:34:27",24),
    (1298,10,1,"2017-07-29 20:19:26",10),
    (1300,10,1,"2017-07-29 20:19:26",10),
    (1300,9,1,"2017-07-29 20:19:26",10),
    (1239,9,1,"2017-07-29 20:19:26",10),
    (1238,9,1,"2017-07-29 20:19:26",10),
    (1300,10,1,"2017-07-29 20:19:26",10),
    (1400,10,1,"2017-07-29 20:19:26",10),
    (1235,10,1,"2017-07-29 20:19:26",31),
    (1300,10,1,"2017-07-29 20:19:26",31),
    (1300,10,1,"2017-07-29 20:19:26",31),
    (1391,10,1,"2017-07-29 20:19:26",44),
    (1300,10,1,"2017-07-29 20:19:26",44),
    (1237,10,1,"2017-07-29 20:19:26",16),
    (1391,10,1,"2017-07-29 20:19:26",16),
    (1391,8,1,"2017-07-29 20:19:26",16),
    (1298,12,1,"2017-07-29 20:19:26",16),
    (1391,12,1,"2017-07-29 20:19:26",16),
    (1238,5,1,"2017-07-30 22:07:52",4),
    (1200,6,1,"2017-07-30 22:07:52",4),
    (1300,6,1,"2017-07-30 22:07:52",4),
    (1300,6,1,"2017-07-30 22:07:52",4),
    (1391,6,1,"2017-07-30 22:07:52",4),
    (1238,5,1,"2017-07-30 22:07:52",4),
    (1239,5,1,"2017-07-30 22:07:52",4),
    (1298,6,1,"2017-07-30 22:07:52",4),
    (1238,12,1,"2017-07-30 22:07:52",20),
    (1391,12,1,"2017-07-30 22:07:52",20),
    (1298,12,1,"2017-07-30 22:07:52",20),
    (1237,10,1,"2017-07-30 22:07:52",32),
    (1300,5,1,"2017-07-30 22:07:52",36),
    (1237,5,1,"2017-07-30 22:07:52",36),
    (1298,5,1,"2017-07-30 22:07:52",36),
    (1300,5,1,"2017-07-30 22:07:52",36),
    (1239,6,1,"2017-08-01 22:27:44",19),
    (1235,6,1,"2017-08-01 22:27:44",19),
    (1239,7,1,"2017-08-01 22:27:44",19),
    (1239,7,1,"2017-08-01 22:27:44",19),
    (1298,7,1,"2017-08-01 22:27:44",19),
    (1298,7,1,"2017-08-01 22:27:44",19),
    (1300,8,1,"2017-08-01 22:27:44",19),
    (1298,8,1,"2017-08-01 22:27:44",2),
    (1237,8,1,"2017-08-01 22:27:44",2),
    (1300,8,1,"2017-08-01 22:27:44",2),
    (1239,8,1,"2017-08-01 22:27:44",2),
    (1238,8,1,"2017-08-01 22:27:44",2),
    (1237,6,1,"2017-08-01 22:27:44",2),
    (1238,10,1,"2017-08-01 22:27:44",2),
    (1298,8,1,"2017-08-01 22:27:44",35),
    (1237,5,1,"2017-08-01 22:27:44",35),
    (1237,6,1,"2017-08-01 22:27:44",35),
    (1300,6,1,"2017-08-01 22:27:44",35),
    (1300,6,1,"2017-08-01 22:27:44",35),
    (1697,14,1,"2017-08-02 19:31:57",10),
    (1391,12,1,"2017-08-02 19:31:57",10),
    (1298,10,1,"2017-08-02 19:31:57",10),
    (1300,10,1,"2017-08-02 19:31:57",10),
    (1239,10,1,"2017-08-02 19:31:57",10),
    (1298,10,1,"2017-08-02 19:31:57",60),
    (1401,9,1,"2017-08-02 19:31:57",25),
    (1238,9,1,"2017-08-02 19:31:57",25),
    (1235,9,1,"2017-08-02 19:31:57",25),
    (1235,15,1,"2017-08-02 19:31:57",43),
    (1300,12,1,"2017-08-02 19:31:57",43),
    (1391,12,1,"2017-08-02 19:31:57",43),
    (1200,5,1,"2017-08-05 14:59:00",1),
    (1391,5,1,"2017-08-05 14:59:00",1),
    (1238,8,1,"2017-08-05 14:59:00",1),
    (123,8,1,"2017-08-05 14:59:00",1),
    (1237,5,1,"2017-08-05 14:59:00",1),
    (1391,5,1,"2017-08-05 14:59:00",1),
    (1400,5,1,"2017-08-05 14:59:00",1),
    (1300,10,1,"2017-08-05 14:59:00",28),
    (1391,10,1,"2017-08-05 14:59:00",28),
    (1239,10,1,"2017-08-05 14:59:00",28),
    (1300,5,1,"2017-08-06 20:13:19",4),
    (1298,6,1,"2017-08-06 20:13:19",4),
    (1298,6,1,"2017-08-06 20:13:19",4),
    (1239,5,1,"2017-08-06 20:13:19",4),
    (1300,5,1,"2017-08-06 20:13:19",4),
    (1298,5,1,"2017-08-06 20:13:19",4),
    (1298,5,1,"2017-08-06 20:13:19",4),
    (1298,5,1,"2017-08-06 20:13:19",4),
    (1239,12,1,"2017-08-06 20:13:19",5),
    (1300,12,1,"2017-08-06 20:13:19",5),
    (1239,12,1,"2017-08-06 20:13:19",5),
    (1300,12,1,"2017-08-06 20:13:19",5),
    (1300,12,1,"2017-08-06 20:13:19",5),
    (1391,10,1,"2017-08-07 22:47:36",10),
    (1300,10,1,"2017-08-07 22:47:36",10),
    (1300,10,1,"2017-08-07 22:47:36",10),
    (1239,10,1,"2017-08-07 22:47:36",10),
    (1391,10,1,"2017-08-07 22:47:36",12),
    (1300,10,1,"2017-08-07 22:47:36",12),
    (1300,10,1,"2017-08-07 22:47:36",12),
    (1298,10,1,"2017-08-07 22:47:36",12),
    (1391,8,1,"2017-08-07 22:47:36",56),
    (1391,8,1,"2017-08-07 22:47:36",56),
    (1391,12,1,"2017-08-07 22:47:36",13),
    (1239,12,1,"2017-08-07 22:47:36",13),
    (1239,12,1,"2017-08-07 22:47:36",13),
    (1237,10,1,"2017-08-07 22:47:36",25),
    (1298,10,1,"2017-08-07 22:47:36",25),
    (1298,12,1,"2017-08-07 22:47:36",25),
    (1238,8,1,"2017-08-09 21:16:36",19),
    (1400,8,1,"2017-08-09 21:16:36",19),
    (1391,8,1,"2017-08-09 21:16:36",19),
    (1238,8,1,"2017-08-09 21:16:36",19),
    (1300,8,1,"2017-08-09 21:16:36",19),
    (1391,8,1,"2017-08-09 21:16:36",19),
    (1200,8,1,"2017-08-09 21:16:36",19),
    (1237,10,1,"2017-08-09 21:16:36",2),
    (1391,10,1,"2017-08-09 21:16:36",2),
    (1239,10,1,"2017-08-09 21:16:36",2),
    (1300,10,1,"2017-08-09 21:16:36",2),
    (1200,10,1,"2017-08-09 21:16:36",2),
    (1300,8,1,"2017-08-09 21:16:36",35),
    (1239,6,1,"2017-08-09 21:16:36",35),
    (1238,6,1,"2017-08-09 21:16:36",35),
    (1239,6,1,"2017-08-09 21:16:36",35),
    (1391,5,1,"2017-08-09 21:16:36",35),
    (1239,5,1,"2017-08-11 23:16:08",4),
    (1391,6,1,"2017-08-11 23:16:08",4),
    (1239,6,1,"2017-08-11 23:16:08",4),
    (1391,6,1,"2017-08-11 23:16:08",4),
    (1239,6,1,"2017-08-11 23:16:08",4),
    (1238,5,1,"2017-08-11 23:16:08",4),
    (1239,5,1,"2017-08-11 23:16:08",4),
    (1391,6,1,"2017-08-11 23:16:08",4),
    (1238,12,1,"2017-08-11 23:16:08",20),
    (1400,12,1,"2017-08-11 23:16:08",20),
    (1239,12,1,"2017-08-11 23:16:08",20),
    (1391,5,1,"2017-08-11 23:16:08",36),
    (1300,5,1,"2017-08-11 23:16:08",36),
    (1298,5,1,"2017-08-11 23:16:08",36),
    (1239,5,1,"2017-08-11 23:16:08",36),
    (1238,12,1,"2017-08-11 23:16:08",5),
    (1300,12,1,"2017-08-11 23:16:08",5),
    (1239,10,1,"2017-08-13 14:23:34",10),
    (1239,10,1,"2017-08-13 14:23:34",10),
    (1400,8,1,"2017-08-13 14:23:34",10),
    (1300,8,1,"2017-08-13 14:23:34",10),
    (1400,8,1,"2017-08-13 14:23:34",10),
    (1239,10,1,"2017-08-13 14:23:34",12),
    (1239,10,1,"2017-08-13 14:23:34",12),
    (1239,10,1,"2017-08-13 14:23:34",12),
    (1401,10,1,"2017-08-13 14:23:34",12),
    (1298,10,1,"2017-08-13 14:23:34",60),
    (1239,10,1,"2017-08-13 14:23:34",60),
    (1298,10,1,"2017-08-13 14:23:34",60),
    (1400,8,1,"2017-08-13 14:23:34",25),
    (1238,8,1,"2017-08-13 14:23:34",25),
    (1300,8,1,"2017-08-13 14:23:34",25),
    (1298,8,1,"2017-08-13 14:23:34",44),
    (1391,10,1,"2017-08-13 14:23:34",31),
    (1298,10,1,"2017-08-13 14:23:34",31),
    (1237,5,1,"2017-08-14 11:07:27",1),
    (1239,5,1,"2017-08-14 11:07:27",1),
    (1298,5,1,"2017-08-14 11:07:27",1),
    (1391,5,1,"2017-08-14 11:07:27",1),
    (1298,8,1,"2017-08-14 11:07:27",1),
    (1300,8,1,"2017-08-14 11:07:27",1),
    (1300,5,1,"2017-08-14 11:07:27",1),
    (1239,5,1,"2017-08-14 11:07:27",1),
    (1298,10,1,"2017-08-14 11:07:27",28),
    (1239,10,1,"2017-08-14 11:07:27",28),
    (1298,12,1,"2017-08-14 11:07:27",28),
    (1298,12,1,"2017-08-14 11:07:27",2),
    (1239,12,1,"2017-08-14 11:07:27",2),
    (1239,5,1,"2017-08-14 11:07:27",1),
    (1238,5,1,"2017-08-14 11:07:27",1),
    (1239,5,1,"2017-08-14 11:07:27",1),
    (1239,5,1,"2017-08-14 11:07:27",1),
    (1239,8,1,"2017-08-14 11:07:27",1),
    (1298,8,1,"2017-08-14 11:07:27",1),
    (1300,5,1,"2017-08-14 11:07:27",1),
    (1300,5,1,"2017-08-14 11:07:27",1),
    (1238,10,1,"2017-08-14 11:07:27",28),
    (1391,10,1,"2017-08-14 11:07:27",28),
    (1391,12,1,"2017-08-14 11:07:27",28),
    (1239,12,1,"2017-08-14 11:07:27",2),
    (1238,12,1,"2017-08-14 11:07:27",2),
    (1300,9,1,"2017-08-17 23:57:04",10),
    (1300,8,1,"2017-08-17 23:57:04",10),
    (1239,8,1,"2017-08-17 23:57:04",10),
    (1239,9,1,"2017-08-17 23:57:04",10),
    (1300,8,1,"2017-08-17 23:57:04",12),
    (1298,8,1,"2017-08-17 23:57:04",12),
    (1200,8,1,"2017-08-17 23:57:04",12),
    (1300,5,1,"2017-08-18 21:20:37",19),
    (1238,5,1,"2017-08-18 21:20:37",19),
